,State,Gender,Specialty,OpioidP,NumGender,NumState,NumSpeciality,StateNumber,StateName,Population,Deaths
18632,OR,F,other,0,1,38,2,37,Oregon,3930065,522
18633,OR,F,General,1,1,38,4,37,Oregon,3930065,522
18634,OR,M,other,0,2,38,2,37,Oregon,3930065,522
18635,OR,M,Surgeon,1,2,38,1,37,Oregon,3930065,522
18636,OR,M,General,1,2,38,4,37,Oregon,3930065,522
18637,OR,M,General,1,2,38,4,37,Oregon,3930065,522
18638,OR,M,other,0,2,38,2,37,Oregon,3930065,522
18639,OR,F,General,1,1,38,4,37,Oregon,3930065,522
18640,OR,M,General,0,2,38,4,37,Oregon,3930065,522
18641,OR,F,General,1,1,38,4,37,Oregon,3930065,522
18642,OR,F,General,1,1,38,4,37,Oregon,3930065,522
18643,OR,M,other,0,2,38,2,37,Oregon,3930065,522
18644,OR,F,other,0,1,38,2,37,Oregon,3930065,522
18645,OR,F,General,1,1,38,4,37,Oregon,3930065,522
18646,OR,F,other,0,1,38,2,37,Oregon,3930065,522
18647,OR,M,Surgeon,0,2,38,1,37,Oregon,3930065,522
18648,OR,M,other,1,2,38,2,37,Oregon,3930065,522
18649,OR,M,General,1,2,38,4,37,Oregon,3930065,522
18650,OR,M,General,0,2,38,4,37,Oregon,3930065,522
18651,OR,M,other,0,2,38,2,37,Oregon,3930065,522
18652,OR,M,other,0,2,38,2,37,Oregon,3930065,522
18653,OR,F,General,1,1,38,4,37,Oregon,3930065,522
18654,OR,F,General,1,1,38,4,37,Oregon,3930065,522
18655,OR,F,General,1,1,38,4,37,Oregon,3930065,522
18656,OR,F,General,1,1,38,4,37,Oregon,3930065,522
18657,OR,M,other,0,2,38,2,37,Oregon,3930065,522
18658,OR,F,other,0,1,38,2,37,Oregon,3930065,522
18659,OR,F,other,0,1,38,2,37,Oregon,3930065,522
18660,OR,M,other,1,2,38,2,37,Oregon,3930065,522
18661,OR,F,General,1,1,38,4,37,Oregon,3930065,522
18662,OR,F,other,1,1,38,2,37,Oregon,3930065,522
18663,OR,F,General,1,1,38,4,37,Oregon,3930065,522
18664,OR,F,General,1,1,38,4,37,Oregon,3930065,522
18665,OR,M,other,1,2,38,2,37,Oregon,3930065,522
18666,OR,M,other,1,2,38,2,37,Oregon,3930065,522
18667,OR,M,other,1,2,38,2,37,Oregon,3930065,522
18668,OR,M,other,1,2,38,2,37,Oregon,3930065,522
18669,OR,F,General,1,1,38,4,37,Oregon,3930065,522
18670,OR,M,General,1,2,38,4,37,Oregon,3930065,522
18671,OR,F,other,0,1,38,2,37,Oregon,3930065,522
18672,OR,M,General,0,2,38,4,37,Oregon,3930065,522
18673,OR,F,other,1,1,38,2,37,Oregon,3930065,522
18674,OR,F,other,1,1,38,2,37,Oregon,3930065,522
18675,OR,M,General,0,2,38,4,37,Oregon,3930065,522
18676,OR,M,other,1,2,38,2,37,Oregon,3930065,522
18677,OR,F,General,1,1,38,4,37,Oregon,3930065,522
18678,OR,M,other,1,2,38,2,37,Oregon,3930065,522
18679,OR,M,other,0,2,38,2,37,Oregon,3930065,522
18680,OR,M,other,1,2,38,2,37,Oregon,3930065,522
18681,OR,F,other,1,1,38,2,37,Oregon,3930065,522
18682,OR,M,Surgeon,1,2,38,1,37,Oregon,3930065,522
18683,OR,F,General,0,1,38,4,37,Oregon,3930065,522
18684,OR,F,General,0,1,38,4,37,Oregon,3930065,522
18685,OR,M,other,1,2,38,2,37,Oregon,3930065,522
18686,OR,F,other,0,1,38,2,37,Oregon,3930065,522
18687,OR,F,other,0,1,38,2,37,Oregon,3930065,522
18688,OR,F,General,1,1,38,4,37,Oregon,3930065,522
18689,OR,M,General,0,2,38,4,37,Oregon,3930065,522
18690,OR,M,other,1,2,38,2,37,Oregon,3930065,522
18691,OR,M,other,1,2,38,2,37,Oregon,3930065,522
18692,OR,M,other,0,2,38,2,37,Oregon,3930065,522
18693,OR,F,other,1,1,38,2,37,Oregon,3930065,522
18694,OR,M,other,1,2,38,2,37,Oregon,3930065,522
18695,OR,M,General,1,2,38,4,37,Oregon,3930065,522
18696,OR,M,Surgeon,1,2,38,1,37,Oregon,3930065,522
18697,OR,F,General,1,1,38,4,37,Oregon,3930065,522
18698,OR,M,General,0,2,38,4,37,Oregon,3930065,522
18699,OR,F,General,1,1,38,4,37,Oregon,3930065,522
18700,OR,M,General,1,2,38,4,37,Oregon,3930065,522
18701,OR,M,other,1,2,38,2,37,Oregon,3930065,522
18702,OR,M,General,1,2,38,4,37,Oregon,3930065,522
18703,OR,M,other,0,2,38,2,37,Oregon,3930065,522
18704,OR,M,General,0,2,38,4,37,Oregon,3930065,522
18705,OR,M,other,0,2,38,2,37,Oregon,3930065,522
18706,OR,F,General,1,1,38,4,37,Oregon,3930065,522
18707,OR,M,General,1,2,38,4,37,Oregon,3930065,522
18708,OR,F,other,1,1,38,2,37,Oregon,3930065,522
18709,OR,F,General,1,1,38,4,37,Oregon,3930065,522
18710,OR,F,General,0,1,38,4,37,Oregon,3930065,522
18711,OR,F,other,1,1,38,2,37,Oregon,3930065,522
18712,OR,M,other,0,2,38,2,37,Oregon,3930065,522
18713,OR,M,General,1,2,38,4,37,Oregon,3930065,522
18714,OR,M,General,1,2,38,4,37,Oregon,3930065,522
18715,OR,M,other,1,2,38,2,37,Oregon,3930065,522
18716,OR,F,other,0,1,38,2,37,Oregon,3930065,522
18717,OR,M,General,1,2,38,4,37,Oregon,3930065,522
18718,OR,M,other,0,2,38,2,37,Oregon,3930065,522
18719,OR,F,General,1,1,38,4,37,Oregon,3930065,522
18720,PA,F,other,0,1,40,2,38,Pennsylvania,12773801,2732
18721,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
18722,PA,M,other,1,2,40,2,38,Pennsylvania,12773801,2732
18723,PA,F,General,0,1,40,4,38,Pennsylvania,12773801,2732
18724,PA,F,other,1,1,40,2,38,Pennsylvania,12773801,2732
18725,PA,F,General,1,1,40,4,38,Pennsylvania,12773801,2732
18726,PA,F,General,0,1,40,4,38,Pennsylvania,12773801,2732
18727,PA,M,General,0,2,40,4,38,Pennsylvania,12773801,2732
18728,PA,F,General,0,1,40,4,38,Pennsylvania,12773801,2732
18729,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
18730,PA,M,other,1,2,40,2,38,Pennsylvania,12773801,2732
18731,PA,F,other,0,1,40,2,38,Pennsylvania,12773801,2732
18732,PA,F,other,0,1,40,2,38,Pennsylvania,12773801,2732
18733,PA,F,other,0,1,40,2,38,Pennsylvania,12773801,2732
18734,PA,F,General,0,1,40,4,38,Pennsylvania,12773801,2732
18735,PA,M,General,0,2,40,4,38,Pennsylvania,12773801,2732
18736,PA,F,General,0,1,40,4,38,Pennsylvania,12773801,2732
18737,PA,F,General,1,1,40,4,38,Pennsylvania,12773801,2732
18738,PA,F,General,0,1,40,4,38,Pennsylvania,12773801,2732
18739,PA,M,General,0,2,40,4,38,Pennsylvania,12773801,2732
18740,PA,F,other,1,1,40,2,38,Pennsylvania,12773801,2732
18741,PA,M,other,1,2,40,2,38,Pennsylvania,12773801,2732
18742,PA,F,other,1,1,40,2,38,Pennsylvania,12773801,2732
18743,PA,F,General,1,1,40,4,38,Pennsylvania,12773801,2732
18744,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
18745,PA,M,other,1,2,40,2,38,Pennsylvania,12773801,2732
18746,PA,M,General,1,2,40,4,38,Pennsylvania,12773801,2732
18747,PA,F,other,0,1,40,2,38,Pennsylvania,12773801,2732
18748,PA,M,General,0,2,40,4,38,Pennsylvania,12773801,2732
18749,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
18750,PA,F,other,1,1,40,2,38,Pennsylvania,12773801,2732
18751,PA,M,other,1,2,40,2,38,Pennsylvania,12773801,2732
18752,PA,F,General,1,1,40,4,38,Pennsylvania,12773801,2732
18753,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
18754,PA,M,other,1,2,40,2,38,Pennsylvania,12773801,2732
18755,PA,F,General,1,1,40,4,38,Pennsylvania,12773801,2732
18756,PA,F,General,1,1,40,4,38,Pennsylvania,12773801,2732
18757,PA,F,other,0,1,40,2,38,Pennsylvania,12773801,2732
18758,PA,M,Surgeon,1,2,40,1,38,Pennsylvania,12773801,2732
18759,PA,F,other,0,1,40,2,38,Pennsylvania,12773801,2732
18760,PA,M,other,1,2,40,2,38,Pennsylvania,12773801,2732
18761,PA,M,General,0,2,40,4,38,Pennsylvania,12773801,2732
18762,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
18763,PA,F,General,1,1,40,4,38,Pennsylvania,12773801,2732
18764,PA,F,General,0,1,40,4,38,Pennsylvania,12773801,2732
18765,PA,M,General,0,2,40,4,38,Pennsylvania,12773801,2732
18766,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
18767,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
18768,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
18769,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
18770,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
18771,PA,M,General,0,2,40,4,38,Pennsylvania,12773801,2732
18772,PA,M,General,1,2,40,4,38,Pennsylvania,12773801,2732
18773,PA,F,General,1,1,40,4,38,Pennsylvania,12773801,2732
18774,PA,F,other,0,1,40,2,38,Pennsylvania,12773801,2732
18775,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
18776,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
18777,PA,M,Surgeon,1,2,40,1,38,Pennsylvania,12773801,2732
18778,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
18779,PA,M,General,1,2,40,4,38,Pennsylvania,12773801,2732
18780,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
18781,PA,M,Surgeon,1,2,40,1,38,Pennsylvania,12773801,2732
18782,PA,F,other,1,1,40,2,38,Pennsylvania,12773801,2732
18783,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
18784,PA,M,other,1,2,40,2,38,Pennsylvania,12773801,2732
18785,PA,F,General,0,1,40,4,38,Pennsylvania,12773801,2732
18786,PA,F,General,0,1,40,4,38,Pennsylvania,12773801,2732
18787,PA,F,General,1,1,40,4,38,Pennsylvania,12773801,2732
18788,PA,F,General,1,1,40,4,38,Pennsylvania,12773801,2732
18789,PA,M,other,1,2,40,2,38,Pennsylvania,12773801,2732
18790,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
18791,PA,F,General,1,1,40,4,38,Pennsylvania,12773801,2732
18792,PA,M,General,1,2,40,4,38,Pennsylvania,12773801,2732
18793,PA,M,General,0,2,40,4,38,Pennsylvania,12773801,2732
18794,PA,F,other,1,1,40,2,38,Pennsylvania,12773801,2732
18795,PA,F,other,0,1,40,2,38,Pennsylvania,12773801,2732
18796,PA,F,General,1,1,40,4,38,Pennsylvania,12773801,2732
18797,PA,M,General,1,2,40,4,38,Pennsylvania,12773801,2732
18798,PA,F,General,0,1,40,4,38,Pennsylvania,12773801,2732
18799,PA,F,other,0,1,40,2,38,Pennsylvania,12773801,2732
18800,PA,M,General,0,2,40,4,38,Pennsylvania,12773801,2732
18801,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
18802,PA,F,other,1,1,40,2,38,Pennsylvania,12773801,2732
18803,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
18804,PA,M,General,1,2,40,4,38,Pennsylvania,12773801,2732
18805,PA,M,General,0,2,40,4,38,Pennsylvania,12773801,2732
18806,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
18807,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
18808,PA,F,General,0,1,40,4,38,Pennsylvania,12773801,2732
18809,PA,F,General,1,1,40,4,38,Pennsylvania,12773801,2732
18810,PA,M,Surgeon,0,2,40,1,38,Pennsylvania,12773801,2732
18811,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
18812,PA,M,other,1,2,40,2,38,Pennsylvania,12773801,2732
18813,PA,F,General,0,1,40,4,38,Pennsylvania,12773801,2732
18814,PA,M,General,0,2,40,4,38,Pennsylvania,12773801,2732
18815,PA,M,General,1,2,40,4,38,Pennsylvania,12773801,2732
18816,PA,F,General,1,1,40,4,38,Pennsylvania,12773801,2732
18817,PA,F,other,1,1,40,2,38,Pennsylvania,12773801,2732
18818,PA,F,other,1,1,40,2,38,Pennsylvania,12773801,2732
18819,PA,F,General,0,1,40,4,38,Pennsylvania,12773801,2732
18820,PA,M,other,1,2,40,2,38,Pennsylvania,12773801,2732
18821,PA,M,other,1,2,40,2,38,Pennsylvania,12773801,2732
18822,PA,F,General,0,1,40,4,38,Pennsylvania,12773801,2732
18823,PA,F,General,1,1,40,4,38,Pennsylvania,12773801,2732
18824,PA,M,other,1,2,40,2,38,Pennsylvania,12773801,2732
18825,PA,M,other,1,2,40,2,38,Pennsylvania,12773801,2732
18826,PA,F,other,0,1,40,2,38,Pennsylvania,12773801,2732
18827,PA,F,other,1,1,40,2,38,Pennsylvania,12773801,2732
18828,PA,M,other,1,2,40,2,38,Pennsylvania,12773801,2732
18829,PA,M,General,1,2,40,4,38,Pennsylvania,12773801,2732
18830,PA,F,General,0,1,40,4,38,Pennsylvania,12773801,2732
18831,PA,F,other,0,1,40,2,38,Pennsylvania,12773801,2732
18832,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
18833,PA,M,other,1,2,40,2,38,Pennsylvania,12773801,2732
18834,PA,M,other,1,2,40,2,38,Pennsylvania,12773801,2732
18835,PA,F,other,1,1,40,2,38,Pennsylvania,12773801,2732
18836,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
18837,PA,F,other,0,1,40,2,38,Pennsylvania,12773801,2732
18838,PA,M,other,1,2,40,2,38,Pennsylvania,12773801,2732
18839,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
18840,PA,F,General,1,1,40,4,38,Pennsylvania,12773801,2732
18841,PA,M,other,1,2,40,2,38,Pennsylvania,12773801,2732
18842,PA,M,General,1,2,40,4,38,Pennsylvania,12773801,2732
18843,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
18844,PA,M,General,1,2,40,4,38,Pennsylvania,12773801,2732
18845,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
18846,PA,F,General,1,1,40,4,38,Pennsylvania,12773801,2732
18847,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
18848,PA,F,other,0,1,40,2,38,Pennsylvania,12773801,2732
18849,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
18850,PA,M,General,0,2,40,4,38,Pennsylvania,12773801,2732
18851,PA,M,General,1,2,40,4,38,Pennsylvania,12773801,2732
18852,PA,F,General,0,1,40,4,38,Pennsylvania,12773801,2732
18853,PA,F,other,0,1,40,2,38,Pennsylvania,12773801,2732
18854,PA,F,General,1,1,40,4,38,Pennsylvania,12773801,2732
18855,PA,F,General,1,1,40,4,38,Pennsylvania,12773801,2732
18856,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
18857,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
18858,PA,F,General,1,1,40,4,38,Pennsylvania,12773801,2732
18859,PA,F,General,0,1,40,4,38,Pennsylvania,12773801,2732
18860,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
18861,PA,F,General,1,1,40,4,38,Pennsylvania,12773801,2732
18862,PA,M,General,1,2,40,4,38,Pennsylvania,12773801,2732
18863,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
18864,PA,F,General,1,1,40,4,38,Pennsylvania,12773801,2732
18865,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
18866,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
18867,PA,F,General,1,1,40,4,38,Pennsylvania,12773801,2732
18868,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
18869,PA,F,other,0,1,40,2,38,Pennsylvania,12773801,2732
18870,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
18871,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
18872,PA,M,General,0,2,40,4,38,Pennsylvania,12773801,2732
18873,PA,F,General,0,1,40,4,38,Pennsylvania,12773801,2732
18874,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
18875,PA,M,Surgeon,1,2,40,1,38,Pennsylvania,12773801,2732
18876,PA,F,General,1,1,40,4,38,Pennsylvania,12773801,2732
18877,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
18878,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
18879,PA,M,Surgeon,1,2,40,1,38,Pennsylvania,12773801,2732
18880,PA,M,other,1,2,40,2,38,Pennsylvania,12773801,2732
18881,PA,F,other,0,1,40,2,38,Pennsylvania,12773801,2732
18882,PA,M,other,1,2,40,2,38,Pennsylvania,12773801,2732
18883,PA,F,other,0,1,40,2,38,Pennsylvania,12773801,2732
18884,PA,F,other,1,1,40,2,38,Pennsylvania,12773801,2732
18885,PA,F,General,1,1,40,4,38,Pennsylvania,12773801,2732
18886,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
18887,PA,F,General,0,1,40,4,38,Pennsylvania,12773801,2732
18888,PA,F,General,0,1,40,4,38,Pennsylvania,12773801,2732
18889,PA,M,General,1,2,40,4,38,Pennsylvania,12773801,2732
18890,PA,M,General,0,2,40,4,38,Pennsylvania,12773801,2732
18891,PA,F,General,1,1,40,4,38,Pennsylvania,12773801,2732
18892,PA,M,other,1,2,40,2,38,Pennsylvania,12773801,2732
18893,PA,F,General,1,1,40,4,38,Pennsylvania,12773801,2732
18894,PA,M,General,1,2,40,4,38,Pennsylvania,12773801,2732
18895,PA,M,other,1,2,40,2,38,Pennsylvania,12773801,2732
18896,PA,M,General,1,2,40,4,38,Pennsylvania,12773801,2732
18897,PA,M,Surgeon,1,2,40,1,38,Pennsylvania,12773801,2732
18898,PA,F,General,0,1,40,4,38,Pennsylvania,12773801,2732
18899,PA,M,Surgeon,1,2,40,1,38,Pennsylvania,12773801,2732
18900,PA,F,General,1,1,40,4,38,Pennsylvania,12773801,2732
18901,PA,F,other,0,1,40,2,38,Pennsylvania,12773801,2732
18902,PA,M,other,1,2,40,2,38,Pennsylvania,12773801,2732
18903,PA,F,General,0,1,40,4,38,Pennsylvania,12773801,2732
18904,PA,M,General,1,2,40,4,38,Pennsylvania,12773801,2732
18905,PA,F,other,0,1,40,2,38,Pennsylvania,12773801,2732
18906,PA,M,General,0,2,40,4,38,Pennsylvania,12773801,2732
18907,PA,F,other,0,1,40,2,38,Pennsylvania,12773801,2732
18908,PA,F,General,1,1,40,4,38,Pennsylvania,12773801,2732
18909,PA,F,General,1,1,40,4,38,Pennsylvania,12773801,2732
18910,PA,M,other,1,2,40,2,38,Pennsylvania,12773801,2732
18911,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
18912,PA,F,other,0,1,40,2,38,Pennsylvania,12773801,2732
18913,PA,M,General,1,2,40,4,38,Pennsylvania,12773801,2732
18914,PA,M,other,1,2,40,2,38,Pennsylvania,12773801,2732
18915,PA,F,General,1,1,40,4,38,Pennsylvania,12773801,2732
18916,PA,F,General,0,1,40,4,38,Pennsylvania,12773801,2732
18917,PA,M,other,1,2,40,2,38,Pennsylvania,12773801,2732
18918,PA,F,other,0,1,40,2,38,Pennsylvania,12773801,2732
18919,PA,M,Surgeon,1,2,40,1,38,Pennsylvania,12773801,2732
18920,PA,M,other,1,2,40,2,38,Pennsylvania,12773801,2732
18921,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
18922,PA,F,other,0,1,40,2,38,Pennsylvania,12773801,2732
18923,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
18924,PA,F,General,0,1,40,4,38,Pennsylvania,12773801,2732
18925,PA,F,other,0,1,40,2,38,Pennsylvania,12773801,2732
18926,PA,F,other,0,1,40,2,38,Pennsylvania,12773801,2732
18927,PA,M,General,0,2,40,4,38,Pennsylvania,12773801,2732
18928,PA,F,General,0,1,40,4,38,Pennsylvania,12773801,2732
18929,PA,M,other,1,2,40,2,38,Pennsylvania,12773801,2732
18930,PA,F,other,1,1,40,2,38,Pennsylvania,12773801,2732
18931,PA,F,General,1,1,40,4,38,Pennsylvania,12773801,2732
18932,PA,F,other,0,1,40,2,38,Pennsylvania,12773801,2732
18933,PA,M,Surgeon,0,2,40,1,38,Pennsylvania,12773801,2732
18934,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
18935,PA,M,other,1,2,40,2,38,Pennsylvania,12773801,2732
18936,PA,M,General,0,2,40,4,38,Pennsylvania,12773801,2732
18937,PA,F,General,0,1,40,4,38,Pennsylvania,12773801,2732
18938,PA,M,General,1,2,40,4,38,Pennsylvania,12773801,2732
18939,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
18940,PA,F,other,1,1,40,2,38,Pennsylvania,12773801,2732
18941,PA,F,General,0,1,40,4,38,Pennsylvania,12773801,2732
18942,PA,M,General,0,2,40,4,38,Pennsylvania,12773801,2732
18943,PA,M,other,1,2,40,2,38,Pennsylvania,12773801,2732
18944,PA,F,General,0,1,40,4,38,Pennsylvania,12773801,2732
18945,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
18946,PA,F,General,1,1,40,4,38,Pennsylvania,12773801,2732
18947,PA,F,other,0,1,40,2,38,Pennsylvania,12773801,2732
18948,PA,F,other,0,1,40,2,38,Pennsylvania,12773801,2732
18949,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
18950,PA,F,other,0,1,40,2,38,Pennsylvania,12773801,2732
18951,PA,F,other,0,1,40,2,38,Pennsylvania,12773801,2732
18952,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
18953,PA,M,General,1,2,40,4,38,Pennsylvania,12773801,2732
18954,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
18955,PA,M,General,0,2,40,4,38,Pennsylvania,12773801,2732
18956,PA,F,other,1,1,40,2,38,Pennsylvania,12773801,2732
18957,PA,M,General,0,2,40,4,38,Pennsylvania,12773801,2732
18958,PA,F,General,1,1,40,4,38,Pennsylvania,12773801,2732
18959,PA,F,other,1,1,40,2,38,Pennsylvania,12773801,2732
18960,PA,M,Surgeon,1,2,40,1,38,Pennsylvania,12773801,2732
18961,PA,F,General,1,1,40,4,38,Pennsylvania,12773801,2732
18962,PA,M,General,1,2,40,4,38,Pennsylvania,12773801,2732
18963,PA,M,other,1,2,40,2,38,Pennsylvania,12773801,2732
18964,PA,M,other,1,2,40,2,38,Pennsylvania,12773801,2732
18965,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
18966,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
18967,PA,F,General,1,1,40,4,38,Pennsylvania,12773801,2732
18968,PA,M,General,1,2,40,4,38,Pennsylvania,12773801,2732
18969,PA,F,other,1,1,40,2,38,Pennsylvania,12773801,2732
18970,PA,M,other,1,2,40,2,38,Pennsylvania,12773801,2732
18971,PA,F,General,1,1,40,4,38,Pennsylvania,12773801,2732
18972,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
18973,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
18974,PA,M,General,1,2,40,4,38,Pennsylvania,12773801,2732
18975,PA,F,General,0,1,40,4,38,Pennsylvania,12773801,2732
18976,PA,M,other,1,2,40,2,38,Pennsylvania,12773801,2732
18977,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
18978,PA,F,General,1,1,40,4,38,Pennsylvania,12773801,2732
18979,PA,M,other,1,2,40,2,38,Pennsylvania,12773801,2732
18980,PA,F,General,0,1,40,4,38,Pennsylvania,12773801,2732
18981,PA,M,General,1,2,40,4,38,Pennsylvania,12773801,2732
18982,PA,F,General,0,1,40,4,38,Pennsylvania,12773801,2732
18983,PA,M,General,1,2,40,4,38,Pennsylvania,12773801,2732
18984,PA,F,General,0,1,40,4,38,Pennsylvania,12773801,2732
18985,PA,F,other,0,1,40,2,38,Pennsylvania,12773801,2732
18986,PA,F,other,1,1,40,2,38,Pennsylvania,12773801,2732
18987,PA,M,Surgeon,1,2,40,1,38,Pennsylvania,12773801,2732
18988,PA,F,General,0,1,40,4,38,Pennsylvania,12773801,2732
18989,PA,M,General,0,2,40,4,38,Pennsylvania,12773801,2732
18990,PA,M,Surgeon,1,2,40,1,38,Pennsylvania,12773801,2732
18991,PA,M,General,1,2,40,4,38,Pennsylvania,12773801,2732
18992,PA,F,other,0,1,40,2,38,Pennsylvania,12773801,2732
18993,PA,F,General,1,1,40,4,38,Pennsylvania,12773801,2732
18994,PA,M,General,0,2,40,4,38,Pennsylvania,12773801,2732
18995,PA,M,General,1,2,40,4,38,Pennsylvania,12773801,2732
18996,PA,M,other,1,2,40,2,38,Pennsylvania,12773801,2732
18997,PA,F,General,1,1,40,4,38,Pennsylvania,12773801,2732
18998,PA,M,General,1,2,40,4,38,Pennsylvania,12773801,2732
18999,PA,F,General,1,1,40,4,38,Pennsylvania,12773801,2732
19000,PA,M,Surgeon,0,2,40,1,38,Pennsylvania,12773801,2732
19001,PA,M,General,0,2,40,4,38,Pennsylvania,12773801,2732
19002,PA,F,other,0,1,40,2,38,Pennsylvania,12773801,2732
19003,PA,M,General,1,2,40,4,38,Pennsylvania,12773801,2732
19004,PA,F,General,1,1,40,4,38,Pennsylvania,12773801,2732
19005,PA,M,Surgeon,1,2,40,1,38,Pennsylvania,12773801,2732
19006,PA,F,General,0,1,40,4,38,Pennsylvania,12773801,2732
19007,PA,M,other,1,2,40,2,38,Pennsylvania,12773801,2732
19008,PA,F,General,1,1,40,4,38,Pennsylvania,12773801,2732
19009,PA,F,other,0,1,40,2,38,Pennsylvania,12773801,2732
19010,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
19011,PA,F,other,1,1,40,2,38,Pennsylvania,12773801,2732
19012,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
19013,PA,M,other,1,2,40,2,38,Pennsylvania,12773801,2732
19014,PA,F,General,0,1,40,4,38,Pennsylvania,12773801,2732
19015,PA,M,General,1,2,40,4,38,Pennsylvania,12773801,2732
19016,PA,M,General,0,2,40,4,38,Pennsylvania,12773801,2732
19017,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
19018,PA,M,Surgeon,1,2,40,1,38,Pennsylvania,12773801,2732
19019,PA,M,General,1,2,40,4,38,Pennsylvania,12773801,2732
19020,PA,M,General,0,2,40,4,38,Pennsylvania,12773801,2732
19021,PA,F,General,0,1,40,4,38,Pennsylvania,12773801,2732
19022,PA,M,General,0,2,40,4,38,Pennsylvania,12773801,2732
19023,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
19024,PA,M,other,1,2,40,2,38,Pennsylvania,12773801,2732
19025,PA,M,other,0,2,40,2,38,Pennsylvania,12773801,2732
19026,PA,M,other,1,2,40,2,38,Pennsylvania,12773801,2732
19027,PA,M,other,1,2,40,2,38,Pennsylvania,12773801,2732
19028,PA,M,other,1,2,40,2,38,Pennsylvania,12773801,2732
19029,PA,M,other,1,2,40,2,38,Pennsylvania,12773801,2732
19030,PA,F,other,0,1,40,2,38,Pennsylvania,12773801,2732
19031,PA,M,General,1,2,40,4,38,Pennsylvania,12773801,2732
19032,PA,F,General,1,1,40,4,38,Pennsylvania,12773801,2732
19033,PA,F,General,1,1,40,4,38,Pennsylvania,12773801,2732
19034,PA,M,other,1,2,40,2,38,Pennsylvania,12773801,2732
19035,PA,M,General,1,2,40,4,38,Pennsylvania,12773801,2732
19036,PA,F,General,1,1,40,4,38,Pennsylvania,12773801,2732
19037,PA,F,General,1,1,40,4,38,Pennsylvania,12773801,2732
