"","NPI","Gender","State","Credentials","Specialty","Opioid.Prescriber"
"17970",1780743559,"M","CA","PA-C","Physician Assistant",1
"17971",1376655506,"M","TX","MD","General Surgery",1
"17972",1487631016,"M","CT","MD","Internal Medicine",0
"17973",1700889904,"M","SC","MD","Pulmonary Disease",1
"17974",1477524031,"F","MA","APRN","Nurse Practitioner",1
"17975",1366423808,"M","MI","MD","Pediatric Medicine",0
"17976",1578599288,"F","WI","M.D.","Hematology/Oncology",1
"17977",1710184544,"F","FL","DDS","Dentist",0
"17978",1568493831,"M","TX","M.D.","Obstetrics/Gynecology",1
"17979",1255769048,"F","PA","PA-C","Physician Assistant",1
"17980",1518165885,"M","NY","DDS","Student in an Organized Health Care Education/Training Program",0
"17981",1003887290,"F","MI","MD","Neurology",1
"17982",1700999588,"M","IN","MD","Family Practice",1
"17983",1629046008,"F","NY","M.D.","Orthopedic Surgery",1
"17984",1063476950,"F","FL","PA-C","Physician Assistant",1
"17985",1891714408,"F","NC","PA","Physician Assistant",1
"17986",1235338872,"M","NJ","D.O.","Otolaryngology",0
"17987",1285675868,"M","OH","","Family Practice",1
"17988",1710110085,"M","WA","D.M.D.","Dentist",0
"17989",1013919117,"M","CO","M.D.","Orthopedic Surgery",1
"17990",1588850457,"F","CA","PHARM.D.","Pharmacist",0
"17991",1144211475,"F","MI","PAC","Physician Assistant",1
"17992",1477586618,"M","TX","M.D.","Family Practice",1
"17993",1639596505,"F","NM","","Nurse Practitioner",1
"17994",1053370593,"F","SC","PA","Physician Assistant",1
"17995",1518120872,"F","MA","MD","Endocrinology",0
"17996",1760638662,"F","CA","MD","Neurology",0
"17997",1144429218,"F","NJ","M.D.","Internal Medicine",1
"17998",1043320351,"F","SC","DMD","Dentist",0
"17999",1144352139,"M","FL","P.A.","Physician Assistant",0
"18000",1669437224,"F","NY","MD","Internal Medicine",1
"18001",1124318191,"F","FL","ARNP-BC","Nurse Practitioner",0
"18002",1841228889,"M","ME","PA-C","Physician Assistant",1
"18003",1144467515,"F","TX","MD","Infectious Disease",0
"18004",1932299351,"M","NY","DDS","Dentist",0
"18005",1164471348,"F","MD","CRNP-F, APRN-PMH","Nurse Practitioner",0
"18006",1366428120,"M","RI","MD","Ophthalmology",0
"18007",1821346230,"F","OH","NP","Nurse Practitioner",1
"18008",1245630698,"F","MI","","Physician Assistant",1
"18009",1265414940,"F","GA","MD","Emergency Medicine",1
"18010",1588086672,"M","SC","","Physician Assistant",1
"18011",1730454240,"F","TX","FNP","Nurse Practitioner",1
"18012",1871520577,"M","TX","MD","Family Practice",1
"18013",1366723611,"F","CA","FNP","Nurse Practitioner",1
"18014",1164865739,"M","NY","FNP","Nurse Practitioner",0
"18015",1417286501,"F","NY","M.D.","Hematology",1
"18016",1376650390,"F","NY","NP","Nurse Practitioner",0
"18017",1568669158,"M","UT","P.A.","Physician Assistant",0
"18018",1245660273,"F","NY","NP","Nurse Practitioner",0
"18019",1689731697,"F","TX","M.D.","Obstetrics/Gynecology",0
"18020",1679668339,"F","SC","NP","Nurse Practitioner",0
"18021",1780817759,"F","WI","NP","Nurse Practitioner",1
"18022",1427087238,"F","WA","ARNP","Nurse Practitioner",1
"18023",1750461992,"M","CT","MD","Cardiology",0
"18024",1669721155,"F","FL","ACNP","Nurse Practitioner",0
"18025",1336327782,"M","MD","DDS","Dentist",0
"18026",1649269721,"M","NY","OD","Optometry",0
"18027",1285968057,"F","GA","PA","Physician Assistant",0
"18028",1740384320,"M","TN","PA","Physician Assistant",1
"18029",1184612673,"M","PA","M.D.","General Surgery",1
"18030",1306138623,"F","FL","MD","Family Practice",1
"18031",1205123320,"F","NY","NP","Nurse Practitioner",0
"18032",1902990799,"M","TX","P.A","Physician Assistant",0
"18033",1710047972,"M","CA","MD","Geriatric Medicine",1
"18034",1831148667,"M","SC","M.D.","Internal Medicine",0
"18035",1063487379,"M","NE","MD","Family Practice",1
"18036",1124173547,"F","OH","NURSE PRACTITIONER","Nurse Practitioner",1
"18037",1437160983,"M","MI","D.D.S.","Dentist",0
"18038",1417925850,"F","WA","PA-C","Physician Assistant",1
"18039",1205185667,"F","TX","M.D.","Student in an Organized Health Care Education/Training Program",1
"18040",1447412929,"M","OR","MD","General Surgery",1
"18041",1053382754,"M","TX","MD","Internal Medicine",0
"18042",1912974577,"F","AR","MD","Psychiatry",0
"18043",1043648371,"F","NY","MS,PA-C","Physician Assistant",0
"18044",1851365308,"M","PA","DO","Cardiology",0
"18045",1083684385,"M","NC","MD","Endocrinology",1
"18046",1073521225,"M","MO","DMD","Dentist",1
"18047",1114999786,"F","MA","MD","Family Practice",1
"18048",1972511236,"M","SC","MD","Emergency Medicine",1
"18049",1760413967,"M","FL","MD","Family Practice",1
"18050",1568480077,"F","OH","MD","Physical Medicine and Rehabilitation",1
"18051",1164441457,"M","OH","MD","Family Practice",1
"18052",1457322349,"F","KY","MD","Family Practice",0
"18053",1588855811,"F","MO","NP-C","Nurse Practitioner",1
"18054",1174563449,"M","FL","DO","Internal Medicine",1
"18055",1831403310,"F","SD","CNP","Nurse Practitioner",1
"18056",1508851601,"M","RI","MD","Internal Medicine",1
"18057",1851300826,"M","NY","M.D.","Ophthalmology",0
"18058",1295897916,"M","SC","DMD","Dentist",1
"18059",1861547168,"F","GA","PA-C","Physician Assistant",0
"18060",1659470946,"M","GA","MD","Infectious Disease",1
"18061",1780940205,"M","NJ","MD","Student in an Organized Health Care Education/Training Program",0
"18062",1275670671,"F","NY","M.D.","Radiation Oncology",1
"18063",1124135025,"F","NY","M.D.","Internal Medicine",1
"18064",1750466124,"F","MA","NP","Nurse Practitioner",1
"18065",1568660181,"F","TN","O.D.","Optometry",0
"18066",1265753677,"M","MA","M.D.","Internal Medicine",0
"18067",1710956776,"M","CA","M.D.","Internal Medicine",1
"18068",1699785410,"M","MO","O.D.","Optometry",0
"18069",1154365286,"M","NY","MD","Internal Medicine",1
"18070",1487866976,"M","MI","D.O.","Emergency Medicine",1
"18071",1528171188,"F","MA","DO","Family Practice",1
"18072",1831352970,"M","NY","M.D.","Physical Medicine and Rehabilitation",1
"18073",1871794750,"F","FL","M.D.","Specialist",0
"18074",1033150081,"M","CT","M.D.","Plastic and Reconstructive Surgery",0
"18075",1003867037,"F","MT","M.D.","Family Practice",1
"18076",1487731089,"M","MI","O.D.","Optometry",0
"18077",1750325213,"M","NC","M.D.","Family Practice",1
"18078",1275758955,"F","IL","MD","Allergy/Immunology",0
"18079",1497746689,"M","IA","MD","Family Practice",1
"18080",1700993540,"F","MD","M.D.","Neurology",0
"18081",1891724290,"M","NY","MD","Orthopedic Surgery",1
"18082",1538247358,"F","CA","MD","Internal Medicine",1
"18083",1306825211,"M","TN","DPM","Podiatry",1
"18084",1437179587,"M","AL","M.D.","Obstetrics/Gynecology",1
"18085",1457309197,"M","IA","MD","Internal Medicine",1
"18086",1043264732,"M","OK","M.D.","Family Practice",1
"18087",1477665339,"M","FL","M.D.","General Practice",0
"18088",1619289550,"F","MN","APRN, CNP, CNNP","Nurse Practitioner",0
"18089",1811232002,"M","LA","FNP","Nurse Practitioner",0
"18090",1902034879,"M","NM","D.O.","Family Practice",1
"18091",1255767968,"F","FL","O.D.","Optometry",0
"18092",1811996218,"M","MI","M.D.","Allergy/Immunology",0
"18093",1588607675,"M","WI","MD","General Surgery",1
"18094",1699766303,"M","AZ","MD","Otolaryngology",1
"18095",1730185992,"M","CA","M.D.","Obstetrics/Gynecology",1
"18096",1932323813,"M","WA","O.D.","Optometry",0
"18097",1134242696,"M","FL","D.M.D.","Dentist",0
"18098",1053593962,"F","ME","M.D.","Internal Medicine",1
"18099",1629062781,"F","MA","MD","Internal Medicine",1
"18100",1720092315,"M","CA","MD","Internal Medicine",1
"18101",1871778837,"M","FL","M.D.","Emergency Medicine",1
"18102",1801893524,"M","NC","M.D.","Internal Medicine",1
"18103",1952363681,"F","PA","PAC","Physician Assistant",1
"18104",1306165071,"M","NY","D.O","Emergency Medicine",1
"18105",1457490914,"M","CA","","Dentist",1
"18106",1871786103,"F","FL","","Nurse Practitioner",0
"18107",1770601353,"F","WA","M.D.","Family Practice",0
"18108",1376507814,"M","NJ","DO","Neuromusculoskeletal Medicine, Sports Medicine",1
"18109",1437188737,"M","NC","MD","Internal Medicine",1
"18110",1922240977,"F","VA","M.D.","Internal Medicine",1
"18111",1891956215,"M","MN","MD","General Surgery",1
"18112",1871528315,"M","DE","PA-C","Physician Assistant",0
"18113",1710944665,"M","PR","MD","General Practice",1
"18114",1285913970,"M","CA","P.A.-C","Physician Assistant",1
"18115",1922210095,"M","MA","M.D.","Psychiatry & Neurology",0
"18116",1821294042,"F","KY","NP","Nurse Practitioner",0
"18117",1720270283,"M","PA","PA-C","Physician Assistant",1
"18118",1831197847,"F","TX","M.D.","Family Practice",1
"18119",1801875646,"M","NY","MD","Gastroenterology",1
"18120",1306913744,"M","CA","M.D.","Endocrinology",0
"18121",1952592750,"F","CA","DDS","Dentist",0
"18122",1659718708,"M","NY","M.D.","Student in an Organized Health Care Education/Training Program",0
"18123",1427256536,"M","IA","O.D.","Optometry",0
"18124",1427309905,"F","MA","FNP","Nurse Practitioner",0
"18125",1174530398,"F","MI","N.P.","Nurse Practitioner",0
"18126",1326044413,"M","WV","MD","Obstetrics/Gynecology",0
"18127",1346312360,"M","CO","MD","Family Practice",0
"18128",1750527669,"F","CA","N.P","Nurse Practitioner",1
"18129",1831458652,"M","TN","","Student in an Organized Health Care Education/Training Program",1
"18130",1255350385,"M","AZ","M.D.","Emergency Medicine",1
"18131",1104997816,"M","IL","DDS","Dentist",0
"18132",1225127897,"M","MA","MD","Internal Medicine",1
"18133",1548371982,"M","IL","M.D.","Internal Medicine",1
"18134",1942390174,"F","TN","","Nurse Practitioner",1
"18135",1093896912,"M","NJ","MD","Ophthalmology",0
"18136",1548605074,"M","NH","DMD","Dentist",1
"18137",1871668368,"M","FL","M.D.","Neurology",1
"18138",1417041906,"M","NY","DDS","Dentist",0
"18139",1710094065,"M","OR","MD","Pulmonary Disease",0
"18140",1538123161,"M","NC","M.D.","Ophthalmology",0
"18141",1356361778,"M","NJ","MD","Emergency Medicine",1
"18142",1801893201,"F","CA","M.D.","Obstetrics/Gynecology",0
"18143",1386937258,"F","IN","M.D.","Internal Medicine",1
"18144",1427090810,"M","LA","DDS","Dentist",1
"18145",1407298987,"M","MI","DPM","Podiatry",1
"18146",1538196654,"F","WA","PA, RN","Physician Assistant",0
"18147",1306864418,"M","TX","M.D.","Family Practice",0
"18148",1417040627,"F","NY","MD","Internal Medicine",1
"18149",1407819188,"F","TX","DDS","Dentist",0
"18150",1467513606,"M","OH","D.D.S.","Dentist",0
"18151",1497904304,"M","PA","M.D.","Emergency Medicine",1
"18152",1730127382,"M","CT","M.D.","Neurosurgery",1
"18153",1902852767,"F","CA","M.D.","Hematology/Oncology",1
"18154",1669494423,"F","LA","M.D.","Internal Medicine",1
"18155",1477799542,"F","MT","P.T.","Physical Therapist",0
"18156",1912915927,"F","NC","MSPA, PA-C","Physician Assistant",1
"18157",1417284175,"M","OR","ACNP-BC","Nurse Practitioner",1
"18158",1225020449,"M","OH","MD","Family Practice",1
"18159",1700896396,"F","CA","MD","Internal Medicine",1
"18160",1689646408,"M","PR","M.D.","General Practice",1
"18161",1558599373,"F","FL","O.D.","Optometry",0
"18162",1235212200,"F","VA","M.D.","Psychiatry",0
"18163",1134147796,"M","NC","M.D.","Cardiology",0
"18164",1043324833,"M","TX","O.D.","Optometry",0
"18165",1649246018,"M","MN","MD","Gastroenterology",0
"18166",1164790671,"F","CA","NP","Nurse Practitioner",1
"18167",1730361387,"M","CA","MD","Family Practice",0
"18168",1912934860,"F","VA","FNP","Nurse Practitioner",0
"18169",1144431552,"M","DC","M.D.","Internal Medicine",0
"18170",1841257540,"M","NC","M.D.","Family Practice",1
"18171",1649433665,"M","MA","M.D.","Orthopedic Surgery",1
"18172",1477666337,"M","MA","DDS","Dentist",1
"18173",1245344894,"F","NY","M.D.","Emergency Medicine",1
"18174",1821050915,"M","CT","M.D.","Psychiatry",0
"18175",1033352463,"M","MO","D.O","Internal Medicine",1
"18176",1376869123,"F","NM","D.O.","Psychiatry & Neurology",0
"18177",1205092681,"M","MI","MD","Internal Medicine",1
"18178",1528121639,"M","WY","DDS","Dentist",0
"18179",1538463310,"F","TN","FNP","Nurse Practitioner",1
"18180",1053409748,"M","NY","D.D.S.","Dentist",0
"18181",1265405690,"M","CT","MD","Internal Medicine",1
"18182",1518953983,"M","CA","M.D.","Gastroenterology",1
"18183",1043413313,"M","PA","DDS","Oral Surgery (dentists only)",1
"18184",1487647756,"F","PA","CRNP","Nurse Practitioner",0
"18185",1659302545,"F","TX","FNP, DCNP","Nurse Practitioner",1
"18186",1740544857,"M","RI","M.D.","Internal Medicine",0
"18187",1225084619,"M","NH","MD","Cardiology",0
"18188",1982716205,"F","CA","M.D.","Internal Medicine",1
"18189",1902809221,"M","ID","M.D.","General Surgery",1
"18190",1225098981,"M","FL","MD","Cardiology",0
"18191",1316936487,"M","AL","O.D.","Optometry",0
"18192",1952393480,"M","OH","DO","Family Practice",1
"18193",1598013377,"F","GA","ANP","General Acute Care Hospital",0
"18194",1023105467,"F","WI","MS PA-C","Physician Assistant",1
"18195",1013208495,"M","ID","M.D.","Internal Medicine",1
"18196",1083866081,"F","MD","M.D.","Family Practice",1
"18197",1023217577,"F","CA","M.D.","General Surgery",1
"18198",1306987144,"M","UT","M.D.","Orthopedic Surgery",1
"18199",1467517730,"F","NC","MD, ABIHM","Family Practice",0
"18200",1922449875,"M","DC","PA-C","Physician Assistant",1
"18201",1841463130,"M","FL","M.D.","Colorectal Surgery (formerly proctology)",1
"18202",1861424129,"F","TX","M.D.","Dermatology",1
"18203",1265541387,"M","WI","MD","Hematology/Oncology",0
"18204",1164633566,"F","PA","PA-C","Physician Assistant",0
"18205",1972544997,"F","FL","PAC","Physician Assistant",0
"18206",1861434730,"M","VA","M.D.","Gastroenterology",0
"18207",1194804385,"M","MI","MD","Psychiatry",1
"18208",1598079410,"M","CA","M.D.","Internal Medicine",1
"18209",1144337627,"M","TX","M.D.","Infectious Disease",1
"18210",1285695601,"M","TX","M.D.","Ophthalmology",0
"18211",1528124054,"M","FL","M.D.","Emergency Medicine",1
"18212",1467490417,"M","NY","MD","Internal Medicine",1
"18213",1639355019,"F","MN","MBBS","Internal Medicine",1
"18214",1649366931,"F","CT","M,D,","Plastic and Reconstructive Surgery",0
"18215",1720044209,"M","TX","MD","Obstetrics/Gynecology",0
"18216",1477744613,"M","NJ","D.M.D.","Dentist",0
"18217",1265410849,"F","TX","M.D.","Nephrology",0
"18218",1528017738,"F","AL","M.D.","Family Practice",1
"18219",1821223025,"M","MN","MD","Psychiatry",0
"18220",1750337929,"F","NC","MD","Neurology",1
"18221",1710026588,"M","FL","PA-C","Physician Assistant",1
"18222",1801938741,"F","CA","D.D.S.","Dentist",0
"18223",1407008444,"M","CA","D.D.S.","Dentist",0
"18224",1790824290,"M","TX","P.A.","Physician Assistant",1
"18225",1952359259,"M","CA","MD","Ophthalmology",0
"18226",1740254986,"M","SD","M.D.","Pulmonary Disease",1
"18227",1184913675,"F","OH","M.D.","Family Practice",1
"18228",1124188198,"F","OR","FNP","Nurse Practitioner",1
"18229",1730261975,"F","DC","MD","Infectious Disease",1
"18230",1396859617,"M","FL","MD","Family Practice",1
"18231",1275509499,"M","GA","M.D.","Emergency Medicine",1
"18232",1417094939,"F","MA","NURSE PRACTIONONER","Nurse Practitioner",0
"18233",1770643744,"M","WA","MD","Psychiatry",0
"18234",1053462788,"M","IL","D.O.","Family Practice",1
"18235",1649287129,"M","FL","MD","Medical Oncology",1
"18236",1366418444,"M","PA","MD","Infectious Disease",0
"18237",1457415028,"F","MA","NP","Nurse Practitioner",0
"18238",1053389429,"F","MN","M.D.","Family Practice",1
"18239",1841603305,"F","IA","ARNP","Nurse Practitioner",0
"18240",1174690358,"M","FL","MD","General Practice",1
"18241",1699872135,"M","WV","MD","General Practice",1
"18242",1063488146,"F","NJ","APRN, BC","Certified Clinical Nurse Specialist",0
"18243",1093763047,"F","NY","N.P.","Nurse Practitioner",1
"18244",1639232671,"F","NJ","MSN, APN, C","Registered Nurse",0
"18245",1104035237,"M","NY","MD","Nephrology",1
"18246",1811994239,"M","MO","MD","Gastroenterology",1
"18247",1487917365,"M","NJ","MD","Family Practice",1
"18248",1861403768,"F","CA","NP","Nurse Practitioner",1
"18249",1104007665,"M","OH","M.D.","Radiation Oncology",1
"18250",1649338799,"M","MN","DDS","Dentist",1
"18251",1265540223,"F","IN","NURSE PRACTITIONER","Nurse Practitioner",1
"18252",1679688659,"F","CO","MD","Family Practice",1
"18253",1780660225,"M","FL","PA","Physician Assistant",1
"18254",1255564290,"M","KY","MD","Internal Medicine",1
"18255",1780761692,"F","IL","M.D.","Family Practice",0
"18256",1124035332,"M","NH","M.D.","Ophthalmology",0
"18257",1972833770,"F","IL","N.P.","Nurse Practitioner",1
"18258",1710195342,"M","VA","MD","Physical Medicine and Rehabilitation",1
"18259",1750380861,"M","OH","MD","Urology",1
"18260",1225270879,"M","NY","M.D.","Internal Medicine",1
"18261",1184668535,"F","AL","M.D.","Emergency Medicine",1
"18262",1730165218,"M","VA","DPM","Podiatry",1
"18263",1316250418,"F","OK","PA","Physician Assistant",1
"18264",1558352955,"F","MI","M.D.","Internal Medicine",1
"18265",1275568966,"M","AL","MD","General Practice",1
"18266",1710113873,"F","NY","PA","Physician Assistant",1
"18267",1194799916,"F","MO","ARNP","Nurse Practitioner",0
"18268",1548422868,"M","VA","M.D.","Family Practice",1
"18269",1952355562,"M","CA","M.D.","Family Practice",1
"18270",1972831238,"M","FL","ARNP","Nurse Practitioner",0
"18271",1477544179,"M","PR","MD  ENT","Otolaryngology",0
"18272",1710924865,"M","CT","MD","Internal Medicine",0
"18273",1316975618,"M","GA","M.D.","Cardiology",1
"18274",1619965928,"M","FL","M.D.","General Surgery",1
"18275",1225304801,"F","AR","PA","Physician Assistant",0
"18276",1437119047,"M","MD","","Rheumatology",1
"18277",1699867796,"F","NY","NP","Nurse Practitioner",0
"18278",1245251990,"F","IN","M.D.","Dermatology",0
"18279",1922399591,"M","CT","D.M.D","Student in an Organized Health Care Education/Training Program",1
"18280",1093717589,"M","TN","M.D.","Gastroenterology",0
"18281",1700985314,"M","NJ","DO","Family Practice",0
"18282",1477631638,"M","LA","DDS","Dentist",1
"18283",1528075355,"M","TX","D.D.S.","Dentist",0
"18284",1114924925,"M","GA","MD","Endocrinology",1
"18285",1396938205,"F","PA","M.D.","Internal Medicine",1
"18286",1700817566,"F","PA","M.D.","Family Practice",1
"18287",1144572249,"F","FL","MD","Pediatric Medicine",0
"18288",1568402584,"F","PA","MD","Family Practice",1
"18289",1083621320,"M","CT","","Family Practice",1
"18290",1386909273,"M","CA","PHYSICIAN ASSISTANT","Physician Assistant",0
"18291",1164716171,"M","MA","M.D.","Internal Medicine",0
"18292",1588831291,"M","FL","MD","Pediatric Medicine",0
"18293",1710948385,"M","TX","MD","Ophthalmology",1
"18294",1942257852,"M","CA","M.D.","Internal Medicine",1
"18295",1720195993,"M","SC","","Dermatology",1
"18296",1679640080,"M","CO","M.D.","Family Practice",1
"18297",1952481053,"F","CA","NP","Nurse Practitioner",0
"18298",1780675124,"M","NY","MD","Ophthalmology",0
"18299",1568406122,"M","NY","MD","Nephrology",1
"18300",1174866636,"M","KY","NP","Nurse Practitioner",0
"18301",1861673675,"F","KS","ARNP","Nurse Practitioner",1
"18302",1215941539,"F","FL","MD","Family Practice",1
